Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-15 00:00:00+00:00,2.390244960784912,3.839348077774048,1.4346970319747925,2.6213459968566895,2172807860,0.0,0.0
2025-05-16 00:00:00+00:00,2.6213409900665283,2.951409101486206,2.4881160259246826,2.558664083480835,1062994374,0.0,0.0
2025-05-17 00:00:00+00:00,2.558687925338745,2.6016979217529297,2.150391101837158,2.252871036529541,711171574,0.0,0.0
2025-05-18 00:00:00+00:00,2.252609968185425,2.3537960052490234,2.159451961517334,2.295151948928833,648426834,0.0,0.0
2025-05-19 00:00:00+00:00,2.295030117034912,2.3565590381622314,1.896317958831787,1.9971649646759033,661487924,0.0,0.0
2025-05-20 00:00:00+00:00,1.9971649646759033,2.042620897293091,1.7856149673461914,1.9013420343399048,676370020,0.0,0.0
2025-05-21 00:00:00+00:00,1.9013420343399048,1.9716819524765015,1.8064310550689697,1.86593496799469,738176626,0.0,0.0
2025-05-22 00:00:00+00:00,1.86593496799469,1.9239250421524048,1.790768027305603,1.9024360179901123,908565909,0.0,0.0
2025-05-23 00:00:00+00:00,1.9024360179901123,2.1452760696411133,1.8603689670562744,1.96184504032135,1081524113,0.0,0.0
2025-05-24 00:00:00+00:00,1.961814045906067,2.2554519176483154,1.9617700576782227,2.156214952468872,1109907012,0.0,0.0
2025-05-25 00:00:00+00:00,2.156135082244873,2.26568603515625,1.9880199432373047,2.060981035232544,1063585607,0.0,0.0
2025-05-27 00:00:00+00:00,1.9120285511016846,1.9120285511016846,1.8839021921157837,1.8839021921157837,1079116928,0.0,0.0
